WhiteElo,BlackElo,Result,Moves,OpeningName
2212,2223,1-0,"['e3', 'g6', 'd4', 'Bg7', 'Nc3', 'e6', 'Bd3', 'Ne7', 'Nf3', 'd5']",Van't Kruijs Opening
1902,1849,0-1,"['e3', 'd5', 'd3', 'Bf5', 'Be2', 'Nf6', 'h3', 'e6', 'g4', 'Bd6']",Van't Kruijs Opening
2256,2164,1/2-1/2,"['e3', 'c5', 'd4', 'cxd4', 'exd4', 'd5', 'Nf3', 'f6', 'Bb5+', 'Bd7']",Van't Kruijs Opening
2023,1993,1-0,"['e3', 'e5', 'd4', 'exd4', 'exd4', 'd5', 'c3', 'Nf6', 'Nf3', 'Bd6']",Van't Kruijs Opening
1971,2094,0-1,"['e3', 'c5', 'Qf3', 'd5', 'b3', 'Nc6', 'Bb2', 'e5', 'Bb5', 'e4']",Van't Kruijs Opening
1874,1808,1-0,"['e3', 'e6', 'd4', 'd5', 'c4', 'Nf6', 'Nf3', 'Be7', 'Be2', 'O-O']",Van't Kruijs Opening
2146,1878,1-0,"['e3', 'd5', 'f4', 'Nd7', 'd4', 'f6', 'Nf3', 'Nh6', 'Bd3', 'Nf7']",Van't Kruijs Opening
2241,2301,1-0,"['e3', 'Nc6', 'd4', 'd5', 'c4', 'e5', 'cxd5', 'Qxd5', 'Nc3', 'Bb4']",Van't Kruijs Opening
1997,1990,1-0,"['e3', 'e5', 'd3', 'Qf6', 'Bd2', 'Bc5', 'Nc3', 'Bb6', 'Nf3', 'Ne7']",Van't Kruijs Opening
1846,1910,0-1,"['e3', 'd5', 'b3', 'c5', 'Bb2', 'd4', 'Qe2', 'Nf6', 'Na3', 'Bg4']",Van't Kruijs Opening
1960,2068,0-1,"['e3', 'Nf6', 'Ne2', 'd5', 'g3', 'c5', 'Bg2', 'Nc6', 'O-O', 'e5']",Van't Kruijs Opening
2097,2097,0-1,"['e3', 'Nf6', 'Nc3', 'c5', 'd3', 'e6', 'Bd2', 'd5', 'Qe2', 'Nc6']",Van't Kruijs Opening
2017,1983,1-0,"['e3', 'd5', 'd4', 'f5', 'Nf3', 'Nf6', 'Be2', 'e6', 'O-O', 'c5']",Van't Kruijs Opening
1901,1912,1-0,"['e3', 'd5', 'b3', 'e5', 'Bb2', 'f6', 'Qe2', 'a6', 'Nc3', 'Bb4']",Van't Kruijs Opening
2001,2006,0-1,"['e3', 'e5', 'd4', 'exd4', 'exd4', 'd5', 'Nf3', 'c6', 'Bd3', 'Nf6']",Van't Kruijs Opening
1931,2140,0-1,"['e3', 'g6', 'Bc4', 'Bg7', 'Qf3', 'e6', 'Nc3', 'Ne7', 'Ne4', 'O-O']",Van't Kruijs Opening
2757,2355,1-0,"['e3', 'd5', 'd4', 'e6', 'c3', 'c6', 'Nf3', 'f5', 'c4', 'Nf6']",Van't Kruijs Opening
1888,1877,1-0,"['e3', 'e5', 'Ne2', 'g6', 'Nbc3', 'Bg7', 'Nd5', 'a6', 'c4', 'Nf6']",Van't Kruijs Opening
2184,2142,0-1,"['e3', 'c5', 'Ne2', 'd5', 'g3', 'e5', 'Bg2', 'h5', 'O-O', 'h4']",Van't Kruijs Opening
2004,1981,1-0,"['e3', 'c6', 'd4', 'd5', 'c4', 'Bf5', 'cxd5', 'cxd5', 'Nf3', 'Nc6']",Van't Kruijs Opening
1854,1891,1-0,"['e3', 'e6', 'Be2', 'Nf6', 'Nf3', 'd5', 'c3', 'c5', 'd4', 'Nc6']",Van't Kruijs Opening
1956,1923,0-1,"['e3', 'e5', 'Ne2', 'Nc6', 'g3', 'Bc5', 'Bg2', 'd6', 'O-O', 'Nge7']",Van't Kruijs Opening
2091,2078,1-0,"['e3', 'd5', 'Nc3', 'e5', 'd4', 'exd4', 'Qxd4', 'c6', 'Bd2', 'Nf6']",Van't Kruijs Opening
1950,1966,0-1,"['e3', 'd6', 'b3', 'Nf6', 'Bb2', 'g6', 'Bxf6', 'exf6', 'Nc3', 'Bg7']",Van't Kruijs Opening
1998,1850,1/2-1/2,"['e3', 'e5', 'Be2', 'Nc6', 'd4', 'e4', 'd5', 'Ne5', 'b3', 'f5']",Van't Kruijs Opening
1995,2000,0-1,"['e3', 'e5', 'Qe2', 'd5', 'b3', 'c6', 'Bb2', 'Bd6', 'Nc3', 'Nf6']",Van't Kruijs Opening
2179,2184,0-1,"['e3', 'b6', 'e4', 'Bb7', 'Nc3', 'a6', 'd4', 'd6', 'f3', 'Nd7']",Van't Kruijs Opening
1997,1985,1-0,"['e3', 'e6', 'Nf3', 'd5', 'Nc3', 'd4', 'exd4', 'Nf6', 'Ne2', 'Nc6']",Van't Kruijs Opening
2008,1992,0-1,"['e3', 'g6', 'c4', 'Bg7', 'Nc3', 'd6', 'd4', 'e6', 'Nf3', 'Bd7']",Van't Kruijs Opening
2041,2012,1-0,"['e3', 'c5', 'd3', 'e6', 'c3', 'a6', 'Qc2', 'Nc6', 'a3', 'b5']",Van't Kruijs Opening
1850,1827,0-1,"['e3', 'd5', 'h4', 'Nc6', 'c4', 'Bf5', 'Nc3', 'dxc4', 'Bxc4', 'Nb4']",Van't Kruijs Opening
2039,1989,1-0,"['e3', 'd5', 'Nc3', 'Nf6', 'b3', 'c5', 'Bb2', 'Nc6', 'Bb5', 'Bd7']",Van't Kruijs Opening
1834,1828,1-0,"['e3', 'e5', 'c4', 'f5', 'Nc3', 'Nf6', 'Qc2', 'Bc5', 'a3', 'a6']",Van't Kruijs Opening
1852,1837,0-1,"['e3', 'd5', 'd4', 'Nf6', 'Nc3', 'Bf5', 'Bd3', 'Bxd3', 'Qxd3', 'e6']",Van't Kruijs Opening
1848,1908,1-0,"['e3', 'd5', 'b3', 'Nf6', 'Bb2', 'c6', 'Qe2', 'e5', 'Nc3', 'Bd6']",Van't Kruijs Opening
1975,1954,0-1,"['e3', 'b6', 'd4', 'Bb7', 'f3', 'g6', 'c4', 'Bg7', 'e4', 'd6']",Van't Kruijs Opening
2878,2861,1-0,"['e3', 'e6', 'Nf3', 'Nf6', 'd4', 'd5', 'c4', 'b6', 'b3', 'Nbd7']",Van't Kruijs Opening
2149,2609,0-1,"['e3', 'c5', 'f4', 'Nc6', 'd4', 'e6', 'c3', 'cxd4', 'exd4', 'Nf6']",Van't Kruijs Opening
2153,2120,1-0,"['e3', 'd5', 'Nf3', 'c5', 'Be2', 'Nf6', 'O-O', 'e6', 'b3', 'Bd6']",Van't Kruijs Opening
2174,2123,1-0,"['e3', 'e6', 'd4', 'd5', 'c4', 'Nf6', 'Nc3', 'Be7', 'Nf3', 'O-O']",Van't Kruijs Opening
2166,2116,0-1,"['e3', 'e5', 'Ne2', 'd5', 'Ng3', 'Nf6', 'Be2', 'Nc6', 'd3', 'Be6']",Van't Kruijs Opening
2097,1961,1-0,"['e3', 'c5', 'Nc3', 'd5', 'f3', 'd4', 'exd4', 'cxd4', 'Ne4', 'Nc6']",Van't Kruijs Opening
2244,2266,0-1,"['e3', 'd6', 'd4', 'Nf6', 'c4', 'Bd7', 'Nf3', 'Bc8', 'Be2', 'Nbd7']",Van't Kruijs Opening
2466,2463,0-1,"['e3', 'd5', 'b3', 'Nc6', 'Bb2', 'Nf6', 'f4', 'a6', 'Nf3', 'Bf5']",Van't Kruijs Opening
1964,1955,0-1,"['e3', 'c6', 'd4', 'd5', 'c4', 'e5', 'dxe5', 'Qg5', 'f4', 'Qe7']",Van't Kruijs Opening
1990,2037,1-0,"['e3', 'c5', 'd4', 'cxd4', 'exd4', 'Nc6', 'Nf3', 'd5', 'Bb5', 'Bf5']",Van't Kruijs Opening
2246,2328,0-1,"['e3', 'd5', 'Nf3', 'h6', 'c4', 'Nf6', 'Nc3', 'e6', 'cxd5', 'exd5']",Van't Kruijs Opening
2266,2363,0-1,"['e3', 'c6', 'Qf3', 'd5', 'b3', 'e5', 'Bb2', 'Nd7', 'Qg3', 'Qe7']",Van't Kruijs Opening
1872,1890,0-1,"['e3', 'e5', 'd4', 'e4', 'c4', 'Nf6', 'Nc3', 'Bb4', 'Qc2', 'Nc6']",Van't Kruijs Opening
2065,2068,1-0,"['e3', 'c5', 'Nc3', 'd5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'exd4', 'e5']",Van't Kruijs Opening
2267,2210,0-1,"['e3', 'e5', 'd4', 'Nf6', 'dxe5', 'Ne4', 'Nf3', 'd5', 'exd6', 'Bxd6']",Van't Kruijs Opening
2165,2122,1-0,"['e3', 'e6', 'd4', 'd6', 'c4', 'Be7', 'Nc3', 'a6', 'Nf3', 'b6']",Van't Kruijs Opening
1933,2052,0-1,"['e3', 'e5', 'Bc4', 'd5', 'Bb3', 'c6', 'Nf3', 'Bd6', 'O-O', 'h6']",Van't Kruijs Opening
2247,2303,1-0,"['e3', 'e5', 'g3', 'Qf6', 'Bg2', 'd6', 'Ne2', 'c6', 'O-O', 'g5']",Van't Kruijs Opening
1901,1912,0-1,"['e3', 'e5', 'b3', 'd5', 'Bb2', 'f6', 'Nf3', 'Nc6', 'h3', 'Bc5']",Van't Kruijs Opening
2023,1956,1-0,"['e3', 'd5', 'a3', 'e5', 'h3', 'Nc6', 'b4', 'Nf6', 'Bb2', 'Bf5']",Van't Kruijs Opening
2062,2079,0-1,"['e3', 'd5', 'd4', 'Nf6', 'c4', 'Bg4', 'cxd5', 'Bxd1', 'Kxd1', 'Nxd5']",Van't Kruijs Opening
2347,2238,0-1,"['e3', 'd5', 'b3', 'c5', 'Bb2', 'Nc6', 'f4', 'Nf6', 'Nf3', 'Bg4']",Van't Kruijs Opening
1862,1895,0-1,"['e3', 'd5', 'b3', 'Nf6', 'Bb2', 'Bg4', 'f3', 'Bf5', 'Qe2', 'Nc6']",Van't Kruijs Opening
1904,1946,1-0,"['e3', 'e5', 'b3', 'd5', 'Bb2', 'Nc6', 'Bb5', 'f6', 'Nf3', 'Bd7']",Van't Kruijs Opening
1881,1802,1-0,"['e3', 'e6', 'd4', 'd5', 'c4', 'dxc4', 'Nf3', 'Be7', 'Bxc4', 'Nf6']",Van't Kruijs Opening
1836,1845,0-1,"['e3', 'c5', 'b3', 'Nc6', 'Bb2', 'e6', 'a3', 'Nf6', 'c4', 'a6']",Van't Kruijs Opening
2763,2662,1-0,"['e3', 'e6', 'd3', 'd5', 'Be2', 'Nf6', 'Nf3', 'a6', 'h3', 'Bd6']",Van't Kruijs Opening
1911,1935,1-0,"['e3', 'c5', 'd4', 'cxd4', 'exd4', 'e6', 'c4', 'Nf6', 'Nf3', 'd6']",Van't Kruijs Opening
1910,1920,0-1,"['e3', 'e5', 'b3', 'd5', 'Bb2', 'Bd6', 'f4', 'f6', 'Nf3', 'e4']",Van't Kruijs Opening
2205,2221,0-1,"['e3', 'e5', 'Nc3', 'Nf6', 'd3', 'c6', 'e4', 'd5', 'f3', 'Bb4']",Van't Kruijs Opening
1923,2177,0-1,"['e3', 'c5', 'd4', 'cxd4', 'Be2', 'd6', 'exd4', 'e6', 'Nc3', 'Nd7']",Van't Kruijs Opening
1912,1942,0-1,"['e3', 'b6', 'Qf3', 'Bb7', 'Qxb7', 'Nc6', 'Qa6', 'e5', 'Bb5', 'Nb4']",Van't Kruijs Opening
2262,2269,1-0,"['e3', 'c5', 'Qf3', 'd5', 'b3', 'Nc6', 'Bb2', 'Nf6', 'a3', 'e6']",Van't Kruijs Opening
2516,2476,1-0,"['e3', 'd5', 'd4', 'Nf6', 'Nf3', 'Bg4', 'c4', 'Bxf3', 'Qxf3', 'c6']",Van't Kruijs Opening
2190,2406,1/2-1/2,"['e3', 'Nf6', 'h3', 'g6', 'Nf3', 'Bg7', 'Be2', 'O-O', 'd3', 'd5']",Van't Kruijs Opening
1803,1828,0-1,"['e3', 'b6', 'd3', 'Bb7', 'Nf3', 'g6', 'c4', 'Bg7', 'Nc3', 'd6']",Van't Kruijs Opening
1930,1946,1-0,"['e3', 'g6', 'f3', 'Bg7', 'd3', 'e6', 'c3', 'Ne7', 'b3', 'O-O']",Van't Kruijs Opening
2106,2132,1-0,"['e3', 'c5', 'Nc3', 'e6', 'f3', 'd5', 'd4', 'Nf6', 'dxc5', 'Nc6']",Van't Kruijs Opening
1882,1819,1-0,"['e3', 'e5', 'Ne2', 'Nf6', 'Ng3', 'd5', 'Be2', 'Bd6', 'O-O', 'O-O']",Van't Kruijs Opening
2259,2257,1-0,"['e3', 'Nf6', 'd4', 'Nc6', 'c4', 'e5', 'Nc3', 'Bb4', 'dxe5', 'Bxc3+']",Van't Kruijs Opening
2500,2471,0-1,"['e3', 'd5', 'd4', 'Nf6', 'c4', 'c5', 'cxd5', 'cxd4', 'f3', 'dxe3']",Van't Kruijs Opening
2205,2246,0-1,"['e3', 'e5', 'd4', 'exd4', 'exd4', 'd5', 'Be3', 'Nf6', 'Nc3', 'Be7']",Van't Kruijs Opening
2248,2395,0-1,"['e3', 'g6', 'g3', 'Bg7', 'Bg2', 'Nf6', 'Ne2', 'O-O', 'O-O', 'd6']",Van't Kruijs Opening
2353,2282,1/2-1/2,"['e3', 'c5', 'Ne2', 'd5', 'g3', 'Nf6', 'Bg2', 'Nc6', 'O-O', 'e5']",Van't Kruijs Opening
1834,1856,0-1,"['e3', 'c6', 'h4', 'd5', 'Nf3', 'Nf6', 'c4', 'e6', 'Nc3', 'Bb4']",Van't Kruijs Opening
2448,2563,1-0,"['e3', 'Nf6', 'd4', 'Nc6', 'Nf3', 'g6', 'Be2', 'Bg7', 'O-O', 'd5']",Van't Kruijs Opening
1863,1894,0-1,"['e3', 'd5', 'b3', 'b6', 'Bb2', 'Bb7', 'Qe2', 'Nf6', 'Nc3', 'e5']",Van't Kruijs Opening
2050,2003,0-1,"['e3', 'd5', 'd4', 'e6', 'Nf3', 'c5', 'c4', 'Nf6', 'Nc3', 'Nc6']",Van't Kruijs Opening
2028,2036,1-0,"['e3', 'e5', 'a3', 'd5', 'b4', 'a6', 'Bb2', 'Bd6', 'Nf3', 'Bg4']",Van't Kruijs Opening
1907,1980,1-0,"['e3', 'e5', 'b3', 'd5', 'Bb2', 'Nc6', 'Nc3', 'Bf5', 'd3', 'Nf6']",Van't Kruijs Opening
2113,2200,1-0,"['e3', 'c5', 'd4', 'd6', 'c3', 'cxd4', 'exd4', 'e5', 'Nf3', 'exd4']",Van't Kruijs Opening
1967,2069,1-0,"['e3', 'c5', 'Ne2', 'e6', 'g3', 'Nf6', 'Bg2', 'Be7', 'O-O', 'Nc6']",Van't Kruijs Opening
2043,2041,1-0,"['e3', 'c6', 'Nc3', 'd5', 'b3', 'Nf6', 'Bb2', 'e5', 'Be2', 'Bd6']",Van't Kruijs Opening
1996,1997,1-0,"['e3', 'd5', 'd3', 'Nf6', 'c3', 'Bg4', 'Be2', 'Bf5', 'Nd2', 'e6']",Van't Kruijs Opening
2185,2411,0-1,"['e3', 'd5', 'd4', 'c5', 'Be2', 'cxd4', 'exd4', 'Nc6', 'c4', 'Bf5']",Van't Kruijs Opening
1998,2005,0-1,"['e3', 'Nc6', 'd4', 'd5', 'Nf3', 'e5', 'c4', 'e4', 'c5', 'exf3']",Van't Kruijs Opening
2346,2462,1-0,"['e3', 'c5', 'b3', 'e6', 'Bb2', 'Nc6', 'f4', 'd5', 'Nf3', 'Nf6']",Van't Kruijs Opening
2253,2309,1-0,"['e3', 'f5', 'd4', 'Nf6', 'c4', 'e6', 'Nf3', 'b6', 'Nc3', 'Bb7']",Van't Kruijs Opening
2049,2078,1-0,"['e3', 'd5', 'Nc3', 'e5', 'b3', 'c5', 'Bb2', 'd4', 'Bb5+', 'Nc6']",Van't Kruijs Opening
1868,1802,0-1,"['e3', 'g6', 'Ne2', 'Bg7', 'Ng3', 'd6', 'Be2', 'Nc6', 'O-O', 'e5']",Van't Kruijs Opening
1946,1958,1-0,"['e3', 'd6', 'Ne2', 'Nf6', 'g3', 'e6', 'Bg2', 'Be7', 'O-O', 'O-O']",Van't Kruijs Opening
2516,2510,1-0,"['e3', 'e6', 'd4', 'd5', 'Nf3', 'Nf6', 'c4', 'Be7', 'cxd5', 'O-O']",Van't Kruijs Opening
2200,2199,0-1,"['e3', 'e5', 'd4', 'exd4', 'exd4', 'Nf6', 'Be3', 'Be7', 'Nc3', 'd5']",Van't Kruijs Opening
1864,1893,0-1,"['e3', 'd5', 'b3', 'Nf6', 'Bb2', 'Bg4', 'f3', 'Bc8', 'Qe2', 'Nc6']",Van't Kruijs Opening
1958,1962,1/2-1/2,"['e3', 'b6', 'd4', 'Bb7', 'f3', 'Nf6', 'c4', 'd6', 'e4', 'Nbd7']",Van't Kruijs Opening
1984,2011,1-0,"['e3', 'e5', 'Qe2', 'd5', 'b3', 'Nf6', 'Bb2', 'Bd6', 'Nc3', 'O-O']",Van't Kruijs Opening
1974,1932,1-0,"['e3', 'Nf6', 'Ne2', 'd6', 'g3', 'e5', 'Bg2', 'Nc6', 'O-O', 'Bd7']",Van't Kruijs Opening
1832,1824,0-1,"['e3', 'e6', 'd4', 'd5', 'Nf3', 'c5', 'g3', 'Nc6', 'Bg2', 'Qb6']",Van't Kruijs Opening
2783,2761,1-0,"['e3', 'Nf6', 'd4', 'd5', 'Nf3', 'c5', 'Nbd2', 'cxd4', 'exd4', 'Nc6']",Van't Kruijs Opening
2240,2175,1-0,"['e3', 'e5', 'd4', 'e4', 'f3', 'f5', 'fxe4', 'fxe4', 'Ne2', 'Nf6']",Van't Kruijs Opening
2106,2100,0-1,"['e3', 'e5', 'Nc3', 'Nc6', 'f3', 'Nf6', 'd4', 'exd4', 'exd4', 'd5']",Van't Kruijs Opening
2187,2409,0-1,"['e3', 'Nc6', 'h3', 'd5', 'Nf3', 'Bg4', 'd3', 'Bxf3', 'Be2', 'e5']",Van't Kruijs Opening
1930,1946,1/2-1/2,"['e3', 'g6', 'f3', 'Bg7', 'd3', 'e6', 'c3', 'Ne7', 'b3', 'O-O']",Van't Kruijs Opening
1956,1952,0-1,"['e3', 'e6', 'Be2', 'd5', 'd3', 'Nf6', 'c3', 'Bd7', 'h3', 'Bd6']",Van't Kruijs Opening
1828,1878,1-0,"['e3', 'd5', 'b3', 'Bf5', 'Bb2', 'Nf6', 'Nf3', 'e6', 'g3', 'Nbd7']",Van't Kruijs Opening
1823,1854,1-0,"['e3', 'f5', 'Nf3', 'Nf6', 'd4', 'd5', 'Bd3', 'e6', 'O-O', 'Bb4']",Van't Kruijs Opening
2050,2118,1-0,"['e3', 'e5', 'd3', 'Nf6', 'c3', 'd5', 'Qc2', 'Bd6', 'h3', 'O-O']",Van't Kruijs Opening
2143,2124,1-0,"['e3', 'e5', 'd4', 'Nc6', 'd5', 'Nce7', 'e4', 'Ng6', 'c4', 'Nf6']",Van't Kruijs Opening
2029,1938,0-1,"['e3', 'd6', 'f4', 'e5', 'Be2', 'Nc6', 'Nf3', 'e4', 'Nd4', 'Nf6']",Van't Kruijs Opening
1970,1892,1-0,"['e3', 'e6', 'b3', 'c5', 'Bb2', 'd5', 'd4', 'cxd4', 'Bxd4', 'Nc6']",Van't Kruijs Opening
2470,2454,0-1,"['e3', 'Nf6', 'b3', 'b6', 'Bb2', 'e6', 'f4', 'Bb7', 'Nf3', 'Be7']",Van't Kruijs Opening
2116,2198,1-0,"['e3', 'c5', 'd4', 'cxd4', 'exd4', 'Nc6', 'c3', 'd5', 'Nf3', 'Nf6']",Van't Kruijs Opening
1931,2043,0-1,"['e3', 'c5', 'Qf3', 'Nc6', 'Bc4', 'e6', 'Nc3', 'd5', 'Bb5', 'Bd7']",Van't Kruijs Opening
1980,1996,0-1,"['e3', 'e5', 'Ne2', 'd5', 'g3', 'Be6', 'Bg2', 'Bd6', 'O-O', 'c6']",Van't Kruijs Opening
2182,2414,0-1,"['e3', 'Nf6', 'd4', 'g6', 'h3', 'Bg7', 'Be2', 'O-O', 'Nf3', 'c5']",Van't Kruijs Opening
2456,2403,0-1,"['e3', 'a6', 'd4', 'b5', 'Nf3', 'Bb7', 'Be2', 'Nf6', 'O-O', 'e6']",Van't Kruijs Opening
2202,2202,0-1,"['e3', 'd6', 'd4', 'Nf6', 'Nf3', 'g6', 'Nc3', 'Bg7', 'Bd2', 'O-O']",Van't Kruijs Opening
2526,2507,0-1,"['e3', 'd5', 'd4', 'c5', 'Nf3', 'Nc6', 'c4', 'Nf6', 'cxd5', 'Nxd5']",Van't Kruijs Opening
1854,1903,1-0,"['e3', 'd5', 'b3', 'd4', 'f3', 'dxe3', 'dxe3', 'Qxd1+', 'Kxd1', 'Nc6']",Van't Kruijs Opening
1935,1922,1-0,"['e3', 'e5', 'd4', 'exd4', 'exd4', 'Nf6', 'Nf3', 'd5', 'Bd3', 'Bd6']",Van't Kruijs Opening
1901,1951,1-0,"['e3', 'c5', 'e4', 'e6', 'Nf3', 'd5', 'exd5', 'exd5', 'd4', 'Nf6']",Van't Kruijs Opening
2166,2160,1-0,"['e3', 'd6', 'd4', 'g6', 'Nf3', 'Bg7', 'Bd3', 'Nf6', 'Nbd2', 'O-O']",Van't Kruijs Opening
2349,2267,0-1,"['e3', 'd5', 'b3', 'c6', 'Bb2', 'Nf6', 'Nc3', 'g6', 'Qe2', 'Bg7']",Van't Kruijs Opening
1841,1865,0-1,"['e3', 'g6', 'd3', 'Bg7', 'b3', 'Nf6', 'd4', 'O-O', 'Bb2', 'Re8']",Van't Kruijs Opening
2094,2112,0-1,"['e3', 'e6', 'Nc3', 'd5', 'd4', 'c5', 'Bd2', 'cxd4', 'exd4', 'Nc6']",Van't Kruijs Opening
1816,2238,1-0,"['e3', 'c5', 'Nf3', 'Nc6', 'b3', 'e6', 'Bb2', 'Nf6', 'Bb5', 'Qc7']",Van't Kruijs Opening
2039,2101,0-1,"['e3', 'e5', 'd4', 'e4', 'Be2', 'Nf6', 'Nh3', 'd5', 'O-O', 'Bxh3']",Van't Kruijs Opening
1845,1919,0-1,"['e3', 'c5', 'Qe2', 'e6', 'b3', 'd5', 'Bb2', 'Nf6', 'Nc3', 'a6']",Van't Kruijs Opening
1968,1977,0-1,"['e3', 'e5', 'Ne2', 'Nf6', 'Ng3', 'd5', 'Be2', 'Nc6', 'd3', 'Be6']",Van't Kruijs Opening
2153,2137,1-0,"['e3', 'b6', 'c4', 'Bb7', 'Nf3', 'a6', 'Be2', 'e6', 'O-O', 'Ne7']",Van't Kruijs Opening
2107,1911,1-0,"['e3', 'g6', 'b3', 'Bg7', 'Nc3', 'e6', 'Bb2', 'Ne7', 'Rb1', 'O-O']",Van't Kruijs Opening
2175,2197,0-1,"['e3', 'e5', 'd4', 'e4', 'c4', 'Nf6', 'd5', 'Bb4+', 'Nc3', 'Bxc3+']",Van't Kruijs Opening
1938,1938,1-0,"['e3', 'Nf6', 'c4', 'g6', 'g3', 'Bg7', 'Bg2', 'd6', 'Ne2', 'Nbd7']",Van't Kruijs Opening
1956,1948,0-1,"['e3', 'e5', 'd3', 'Nf6', 'Be2', 'd5', 'c3', 'c5', 'a3', 'Nc6']",Van't Kruijs Opening
1931,1945,1-0,"['e3', 'g6', 'd3', 'Bg7', 'f3', 'e6', 'c3', 'Ne7', 'b3', 'O-O']",Van't Kruijs Opening
2369,2446,1-0,"['e3', 'Nf6', 'Be2', 'd5', 'Bf3', 'e6', 'g3', 'c5', 'Bg2', 'Nc6']",Van't Kruijs Opening
2136,2152,0-1,"['e3', 'd5', 'c4', 'dxc4', 'Bxc4', 'Nc6', 'Nf3', 'Nf6', 'O-O', 'e6']",Van't Kruijs Opening
2067,2111,0-1,"['e3', 'e6', 'Nc3', 'Nf6', 'b3', 'd5', 'Bb2', 'Be7', 'Be2', 'O-O']",Van't Kruijs Opening
2195,2401,1-0,"['e3', 'Nf6', 'Nf3', 'g6', 'Be2', 'Bg7', 'd3', 'O-O', 'h3', 'd6']",Van't Kruijs Opening
2115,2111,1-0,"['e3', 'e5', 'd3', 'd5', 'e4', 'dxe4', 'dxe4', 'Qxd1+', 'Kxd1', 'Nc6']",Van't Kruijs Opening
2140,2137,1-0,"['e3', 'e5', 'Ne2', 'Nc6', 'd3', 'd5', 'Nd2', 'Nf6', 'g3', 'Bc5']",Van't Kruijs Opening
1985,2026,1-0,"['e3', 'd5', 'd4', 'Nf6', 'f4', 'e6', 'Nf3', 'c5', 'c3', 'cxd4']",Van't Kruijs Opening
2129,2121,1/2-1/2,"['e3', 'c6', 'Ne2', 'd5', 'd3', 'e6', 'Nd2', 'Bd6', 'g3', 'Ne7']",Van't Kruijs Opening
2201,2395,0-1,"['e3', 'c6', 'd4', 'Na6', 'Nf3', 'Nc7', 'Be2', 'e5', 'a3', 'exd4']",Van't Kruijs Opening
1806,1877,0-1,"['e3', 'd6', 'd4', 'e5', 'Nf3', 'exd4', 'Nxd4', 'Nf6', 'Nb3', 'Be7']",Van't Kruijs Opening
2010,2030,0-1,"['e3', 'b6', 'Nc3', 'Bb7', 'd4', 'g6', 'f4', 'Bg7', 'Be2', 'e6']",Van't Kruijs Opening
1821,1814,0-1,"['e3', 'e5', 'Be2', 'd5', 'b3', 'd4', 'Bb2', 'c5', 'e4', 'Nf6']",Van't Kruijs Opening
1918,1906,1-0,"['e3', 'd6', 'b3', 'Nf6', 'Bb2', 'g6', 'Qe2', 'Bg7', 'Nc3', 'e5']",Van't Kruijs Opening
2176,2201,1-0,"['e3', 'd6', 'd4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'e4', 'O-O']",Van't Kruijs Opening
1830,1817,0-1,"['e3', 'e5', 'Nf3', 'Nc6', 'h4', 'd5', 'c4', 'Bg4', 'cxd5', 'e4']",Van't Kruijs Opening
1867,1891,0-1,"['e3', 'd5', 'b3', 'c5', 'Bb2', 'd4', 'Qe2', 'Nc6', 'Nf3', 'e5']",Van't Kruijs Opening
2371,2343,1-0,"['e3', 'c5', 'Be2', 'Nf6', 'Bf3', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O']",Van't Kruijs Opening
1836,1811,1-0,"['e3', 'e6', 'd4', 'd5', 'c4', 'c6', 'c5', 'Qa5+', 'Bd2', 'Qc7']",Van't Kruijs Opening
2233,2225,0-1,"['e3', 'c5', 'g3', 'g6', 'Bg2', 'Bg7', 'Ne2', 'd6', 'O-O', 'Nf6']",Van't Kruijs Opening
1815,1816,0-1,"['e3', 'c5', 'd4', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'g6', 'Nc3', 'Bg7']",Van't Kruijs Opening
2007,1953,0-1,"['e3', 'e6', 'd3', 'c6', 'c3', 'd5', 'Be2', 'Nf6', 'Nd2', 'Bd6']",Van't Kruijs Opening
2005,2036,1-0,"['e3', 'Nf6', 'Nc3', 'g6', 'd4', 'Bg7', 'f4', 'O-O', 'Be2', 'b6']",Van't Kruijs Opening
1823,1907,0-1,"['e3', 'c5', 'd4', 'cxd4', 'exd4', 'd5', 'Nc3', 'Nc6', 'Nf3', 'Bf5']",Van't Kruijs Opening
1945,1977,1-0,"['e3', 'e5', 'Nc3', 'd5', 'Be2', 'd4', 'exd4', 'exd4', 'Ne4', 'Bf5']",Van't Kruijs Opening
2183,2291,0-1,"['e3', 'e5', 'h3', 'Nf6', 'd3', 'd5', 'a3', 'Bg4', 'Nc3', 'Bxd1']",Van't Kruijs Opening
1941,1929,0-1,"['e3', 'e5', 'Ne2', 'Nf6', 'Ng3', 'd5', 'Nh5', 'Nxh5', 'Qxh5', 'Bd6']",Van't Kruijs Opening
1946,1923,1/2-1/2,"['e3', 'd5', 'f4', 'Nd7', 'Nf3', 'Ngf6', 'b3', 'e6', 'Bb2', 'Be7']",Van't Kruijs Opening
1945,1932,0-1,"['e3', 'e6', 'Be2', 'Ne7', 'd3', 'Ng6', 'c3', 'Be7', 'h3', 'O-O']",Van't Kruijs Opening
2158,2134,0-1,"['e3', 'c5', 'f4', 'd5', 'Nf3', 'Nc6', 'Bb5', 'Bd7', 'O-O', 'a6']",Van't Kruijs Opening
