WhiteElo,BlackElo,Result,Moves,OpeningName
1041,1128,1-0,"['e4', 'd5', 'd3', 'dxe4', 'Nc3', 'exd3', 'Bxd3', 'Nf6', 'Bg5', 'e6']",Scandinavian Defense
1037,1053,0-1,"['e4', 'd5', 'exd5', 'e6', 'd4', 'exd5', 'Nf3', 'Nf6', 'Bd3', 'Nc6']",Scandinavian Defense
844,986,1-0,"['e4', 'd5', 'e5', 'c5', 'f3', 'Nc6', 'f4', 'Bf5', 'c3', 'e6']",Scandinavian Defense
1181,1132,1/2-1/2,"['e4', 'd5', 'Nc3', 'd4', 'Nd5', 'e6', 'Nf4', 'e5', 'Nfh3', 'Bxh3']",Scandinavian Defense
875,824,1-0,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'c5', 'c3', 'f6', 'cxd4', 'cxd4']",Scandinavian Defense
1114,1171,1-0,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'c5', 'Bc4', 'Nc6', 'd3', 'Bg4']",Scandinavian Defense
1090,1119,1-0,"['e4', 'd5', 'd4', 'dxe4', 'Nc3', 'Nf6', 'f3', 'Qxd4', 'Qxd4', 'Nc6']",Scandinavian Defense
782,787,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'f5', 'Bb5+', 'c6', 'Bd3', 'g5']",Scandinavian Defense
1115,1012,1-0,"['e4', 'd5', 'd4', 'dxe4', 'c4', 'Nf6', 'Nc3', 'Bf5', 'Bg5', 'h6']",Scandinavian Defense
1048,1021,1-0,"['e4', 'd5', 'e5', 'Nc6', 'Nf3', 'f6', 'exf6', 'exf6', 'd4', 'Nce7']",Scandinavian Defense
1008,1002,0-1,"['e4', 'd5', 'Nc3', 'c6', 'd4', 'e6', 'Nf3', 'dxe4', 'Nxe4', 'f6']",Scandinavian Defense
783,822,0-1,"['e4', 'd5', 'Qf3', 'd4', 'd3', 'Qd7', 'Bf4', 'Qg4', 'Be2', 'Qxf3']",Scandinavian Defense
1024,996,0-1,"['e4', 'd5', 'e5', 'e6', 'd4', 'Nc6', 'Nf3', 'Bd7', 'Be2', 'f6']",Scandinavian Defense
927,968,1-0,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Bf5', 'Bd3', 'Bxe4', 'Bxe4', 'Nf6']",Scandinavian Defense
1157,1144,1/2-1/2,"['e4', 'd5', 'e5', 'd4', 'Bc4', 'e6', 'd3', 'Bb4+', 'Bd2', 'Bc5']",Scandinavian Defense
979,1075,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'e6', 'c3', 'f6', 'Nf3', 'fxe5']",Scandinavian Defense
1100,1008,1-0,"['e4', 'd5', 'Nc3', 'dxe4', 'f3', 'exf3', 'Qxf3', 'Nf6', 'Nge2', 'Nc6']",Scandinavian Defense
1123,1166,0-1,"['e4', 'd5', 'exd5', 'Bf5', 'Nc3', 'Qd6', 'Nf3', 'e6', 'dxe6', 'Qxe6+']",Scandinavian Defense
987,957,1-0,"['e4', 'd5', 'a3', 'd4', 'Bc4', 'b6', 'Bd5', 'c6', 'Ba2', 'Bb7']",Scandinavian Defense
878,798,1-0,"['e4', 'd5', 'Bc4', 'c6', 'Qe2', 'b5', 'Bb3', 'Nd7', 'c4', 'bxc4']",Scandinavian Defense
932,1000,0-1,"['e4', 'd5', 'e5', 'Nh6', 'd4', 'Bg4', 'Be2', 'Nc6', 'Bxg4', 'Nxg4']",Scandinavian Defense
1040,1049,1-0,"['e4', 'd5', 'f4', 'dxe4', 'Nc3', 'f5', 'd3', 'Nf6', 'dxe4', 'Qxd1+']",Scandinavian Defense
1192,1185,1-0,"['e4', 'd5', 'Qh5', 'dxe4', 'Bc4', 'g6', 'Qb5+', 'c6', 'Qe5', 'f6']",Scandinavian Defense
1034,1046,1-0,"['e4', 'd5', 'e5', 'Bf5', 'Nc3', 'e6', 'd4', 'Nc6', 'Nf3', 'Nb4']",Scandinavian Defense
1180,1182,1-0,"['e4', 'd5', 'e5', 'Nc6', 'Nf3', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'Nxe5']",Scandinavian Defense
1031,1001,0-1,"['e4', 'd5', 'Nc3', 'd4', 'Nce2', 'e5', 'd3', 'a6', 'a3', 'Nc6']",Scandinavian Defense
1043,1012,1-0,"['e4', 'd5', 'Qf3', 'dxe4', 'Qxe4', 'Nf6', 'Qf4', 'Nc6', 'Bb5', 'Qd5']",Scandinavian Defense
1119,1141,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nce2', 'e5', 'd3', 'Nc6', 'Nf3', 'Nf6']",Scandinavian Defense
953,1035,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'f6', 'Bf4', 'fxe5', 'Bxe5', 'Nc6']",Scandinavian Defense
857,685,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'Be6', 'f4', 'Nxd4', 'Qxd4', 'Qd7']",Scandinavian Defense
889,887,0-1,"['e4', 'd5', 'e5', 'e6', 'c4', 'Bc5', 'd4', 'Bb4+', 'Bd2', 'c5']",Scandinavian Defense
1058,1031,1-0,"['e4', 'd5', 'f4', 'dxe4', 'd3', 'exd3', 'Bxd3', 'Bg4', 'Nf3', 'Qd7']",Scandinavian Defense
758,740,0-1,"['e4', 'd5', 'e5', 'e6', 'd4', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'Bd7']",Scandinavian Defense
969,1013,1-0,"['e4', 'd5', 'd3', 'd4', 'Nf3', 'c5', 'b4', 'b6', 'Bb2', 'a5']",Scandinavian Defense
939,980,0-1,"['e4', 'd5', 'exd5', 'e6', 'Nc3', 'Nf6', 'dxe6', 'Bxe6', 'h3', 'Bd6']",Scandinavian Defense
1019,1003,0-1,"['e4', 'd5', 'f3', 'd4', 'd3', 'e5', 'c3', 'Nc6', 'cxd4', 'Nxd4']",Scandinavian Defense
880,1009,0-1,"['e4', 'd5', 'Nc3', 'd4', 'Bb5+', 'Nc6', 'Nf3', 'dxc3', 'Ng5', 'cxb2']",Scandinavian Defense
1093,1048,1-0,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Qd5', 'd3', 'Nc6', 'Bf4', 'Bg4']",Scandinavian Defense
905,854,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'e6', 'Nf3', 'Nh6', 'Bd3', 'Ng4']",Scandinavian Defense
910,860,1-0,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Bf5', 'd3', 'Nc6', 'g4', 'Bxe4']",Scandinavian Defense
839,757,1-0,"['e4', 'd5', 'f3', 'dxe4', 'fxe4', 'Nc6', 'd4', 'Nf6', 'Nc3', 'e5']",Scandinavian Defense
1085,991,0-1,"['e4', 'd5', 'd3', 'c5', 'f3', 'Nc6', 'g4', 'e5', 'Be2', 'dxe4']",Scandinavian Defense
972,1041,0-1,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'c5', 'd3', 'Nc6', 'Bf4', 'b6']",Scandinavian Defense
1195,1199,1-0,"['e4', 'd5', 'Bc4', 'dxc4', 'e5', 'Nc6', 'Qh5', 'g6', 'Qe2', 'Nb4']",Scandinavian Defense
817,950,0-1,"['e4', 'd5', 'e5', 'e6', 'd4', 'Nc6', 'Nf3', 'f6', 'a3', 'Nge7']",Scandinavian Defense
1013,1012,1-0,"['e4', 'd5', 'e5', 'f6', 'd4', 'g6', 'Nf3', 'Bg4', 'h3', 'Bf5']",Scandinavian Defense
780,928,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nd5', 'h5', 'd3', 'Bg4', 'f3', 'Be6']",Scandinavian Defense
918,789,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'f6', 'f4', 'fxe5', 'fxe5', 'Bf5']",Scandinavian Defense
937,944,0-1,"['e4', 'd5', 'e5', 'Nc6', 'f4', 'f6', 'Qh5+', 'g6', 'Qf3', 'Nd4']",Scandinavian Defense
964,1013,1-0,"['e4', 'd5', 'Bd3', 'Nc6', 'Nc3', 'd4', 'Nd5', 'e6', 'Nf4', 'e5']",Scandinavian Defense
1078,1058,0-1,"['e4', 'd5', 'd4', 'e6', 'Nc3', 'c6', 'Nf3', 'g6', 'Bf4', 'Bg7']",Scandinavian Defense
1002,968,1-0,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'g6', 'Bc4', 'Bg7', 'Qf3', 'Nf6']",Scandinavian Defense
889,837,0-1,"['e4', 'd5', 'e5', 'Nc6', 'Qh5', 'g6', 'Qf3', 'Nxe5', 'Qe3', 'Ng4']",Scandinavian Defense
888,866,1-0,"['e4', 'd5', 'Bc4', 'dxc4', 'e5', 'Nc6', 'Nf3', 'Be6', 'd4', 'g6']",Scandinavian Defense
981,902,0-1,"['e4', 'd5', 'Nc3', 'd4', 'Nd5', 'c6', 'Nxe7', 'Bxe7', 'Nf3', 'c5']",Scandinavian Defense
877,871,1-0,"['e4', 'd5', 'e5', 'd4', 'd3', 'Nc6', 'Nf3', 'Bg4', 'Bf4', 'Bxf3']",Scandinavian Defense
1124,1043,0-1,"['e4', 'd5', 'd3', 'e6', 'Nh3', 'Bc5', 'Nc3', 'Nc6', 'Qf3', 'Nd4']",Scandinavian Defense
1014,1005,0-1,"['e4', 'd5', 'd4', 'dxe4', 'd5', 'a6', 'Nc3', 'c6', 'Bc4', 'cxd5']",Scandinavian Defense
802,901,0-1,"['e4', 'd5', 'f3', 'e5', 'Ne2', 'd4', 'd3', 'Nc6', 'g4', 'h5']",Scandinavian Defense
908,974,0-1,"['e4', 'd5', 'f3', 'dxe4', 'fxe4', 'f5', 'e5', 'Nc6', 'Nf3', 'Qd5']",Scandinavian Defense
1182,1139,1-0,"['e4', 'd5', 'Qg4', 'dxe4', 'Qf4', 'Nf6', 'Bc4', 'Nc6', 'Bxf7+', 'Kxf7']",Scandinavian Defense
1079,979,1-0,"['e4', 'd5', 'e5', 'Be6', 'd4', 'Nc6', 'Nf3', 'a5', 'Bb5', 'f6']",Scandinavian Defense
949,939,0-1,"['e4', 'd5', 'd3', 'dxe4', 'dxe4', 'Qxd1+', 'Kxd1', 'e5', 'Nf3', 'Nc6']",Scandinavian Defense
902,747,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'Bf5', 'Bb5', 'e6', 'Nf3', 'a6']",Scandinavian Defense
763,780,1-0,"['e4', 'd5', 'Nc3', 'e6', 'Nf3', 'dxe4', 'Ne5', 'Bd6', 'Ng4', 'f5']",Scandinavian Defense
999,867,0-1,"['e4', 'd5', 'e5', 'c5', 'c3', 'd4', 'c4', 'Nc6', 'Nf3', 'Bg4']",Scandinavian Defense
723,877,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nd5', 'Nf6', 'c4', 'Nxe4', 'Nf3', 'Be6']",Scandinavian Defense
955,956,0-1,"['e4', 'd5', 'd4', 'c6', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Bg4']",Scandinavian Defense
844,799,0-1,"['e4', 'd5', 'f3', 'e6', 'Nc3', 'd4', 'Nce2', 'e5', 'c3', 'c5']",Scandinavian Defense
1051,1120,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'Bf5', 'Bb5', 'a6', 'Bxc6+', 'bxc6']",Scandinavian Defense
1040,1125,1-0,"['e4', 'd5', 'exd5', 'e6', 'Nc3', 'exd5', 'Nge2', 'c6', 'd4', 'f6']",Scandinavian Defense
1004,992,1-0,"['e4', 'd5', 'e5', 'Nc6', 'Qe2', 'Nd4', 'Qd3', 'c5', 'f4', 'e6']",Scandinavian Defense
1060,1102,1-0,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Nf6', 'Ng3', 'Bf5', 'Be2', 'e6']",Scandinavian Defense
757,873,0-1,"['e4', 'd5', 'e5', 'Nc6', 'Bb5', 'Bf5', 'Bxc6+', 'bxc6', 'Nc3', 'd4']",Scandinavian Defense
1111,1132,1-0,"['e4', 'd5', 'f3', 'dxe4', 'fxe4', 'e5', 'Nf3', 'Nc6', 'Nc3', 'Nf6']",Scandinavian Defense
1052,1098,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'c5', 'Bb5+', 'Nd7', 'dxc5', 'Bxc5']",Scandinavian Defense
1099,1069,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'Nc6', 'c3', 'f6', 'f4', 'fxe5']",Scandinavian Defense
780,862,0-1,"['e4', 'd5', 'd3', 'dxe4', 'Nc3', 'Nf6', 'Bf4', 'Nd5', 'Nxd5', 'Qxd5']",Scandinavian Defense
951,951,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nb5', 'c6', 'Nxd4', 'Qd5', 'exd5', 'Bf5']",Scandinavian Defense
1125,1144,0-1,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Nc6', 'c3', 'dxc3', 'Nxc3', 'Bg4']",Scandinavian Defense
1058,1178,1-0,"['e4', 'd5', 'e5', 'Bf5', 'd4', 'Nc6', 'g4', 'Bg6', 'Bd3', 'Nxd4']",Scandinavian Defense
1145,1129,0-1,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'c5', 'd3', 'Bg4', 'Nbd2', 'Qd5']",Scandinavian Defense
1051,1102,1-0,"['e4', 'd5', 'exd5', 'Nc6', 'dxc6', 'e5', 'Nc3', 'e4', 'cxb7', 'e3']",Scandinavian Defense
1169,1186,0-1,"['e4', 'd5', 'Nc3', 'd4', 'Nce2', 'd3', 'cxd3', 'Qxd3', 'Ng3', 'Qd4']",Scandinavian Defense
1013,988,1-0,"['e4', 'd5', 'Nc3', 'c6', 'f3', 'd4', 'Nce2', 'c5', 'c3', 'e5']",Scandinavian Defense
1067,1071,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'Ne7', 'b4', 'Nec6', 'b5', 'Na5']",Scandinavian Defense
1125,1028,0-1,"['e4', 'd5', 'Bc4', 'dxc4', 'd3', 'Be6', 'Qe2', 'cxd3', 'cxd3', 'Nf6']",Scandinavian Defense
1027,1039,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nb5', 'e5', 'Nf3', 'c6', 'Na3', 'f6']",Scandinavian Defense
886,1042,0-1,"['e4', 'd5', 'f3', 'Be6', 'Nc3', 'dxe4', 'fxe4', 'g6', 'e5', 'Bg7']",Scandinavian Defense
961,956,0-1,"['e4', 'd5', 'd3', 'dxe4', 'Be2', 'exd3', 'cxd3', 'Nc6', 'd4', 'e5']",Scandinavian Defense
1156,1102,1-0,"['e4', 'd5', 'd3', 'dxe4', 'dxe4', 'Qxd1+', 'Kxd1', 'Nc6', 'Nc3', 'Nf6']",Scandinavian Defense
655,690,0-1,"['e4', 'd5', 'd3', 'dxe4', 'd4', 'Nf6', 'f3', 'e6', 'fxe4', 'Nxe4']",Scandinavian Defense
1041,1173,1-0,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'f6', 'Nf3', 'fxe5', 'dxe5', 'Bf5']",Scandinavian Defense
767,744,1-0,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Nf6', 'Nxf6+', 'exf6', 'Qe2+', 'Qe7']",Scandinavian Defense
759,669,0-1,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Bf5', 'f3', 'Nc6', 'd3', 'Nf6']",Scandinavian Defense
863,956,1-0,"['e4', 'd5', 'c4', 'dxe4', 'Qe2', 'Nf6', 'Nc3', 'Bf5', 'h3', 'e6']",Scandinavian Defense
667,760,1-0,"['e4', 'd5', 'e5', 'Nc6', 'f4', 'f6', 'd4', 'fxe5', 'fxe5', 'Bf5']",Scandinavian Defense
753,850,0-1,"['e4', 'd5', 'd3', 'dxe4', 'dxe4', 'Qxd1+', 'Kxd1', 'Bg4+', 'Be2', 'Nf6']",Scandinavian Defense
869,894,0-1,"['e4', 'd5', 'd3', 'e6', 'Nc3', 'Nf6', 'Nf3', 'dxe4', 'dxe4', 'Nc6']",Scandinavian Defense
918,905,0-1,"['e4', 'd5', 'e5', 'f6', 'Qh5+', 'g6', 'Qxg6+', 'hxg6', 'exf6', 'Nxf6']",Scandinavian Defense
883,930,1-0,"['e4', 'd5', 'Nc3', 'c6', 'd3', 'e6', 'f3', 'Bb4', 'Bd2', 'e5']",Scandinavian Defense
891,793,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'Nc6', 'c3', 'Na5', 'b4', 'Nc4']",Scandinavian Defense
1170,1060,0-1,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Nc6', 'c3', 'd3', 'Na3', 'Bg4']",Scandinavian Defense
966,987,1-0,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'a6', 'Nf3', 'Bg4', 'c3', 'Bxf3']",Scandinavian Defense
1116,1141,1-0,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'f5', 'Bb5+', 'c6', 'Bc4', 'e6']",Scandinavian Defense
764,798,0-1,"['e4', 'd5', 'd3', 'Nc6', 'Nc3', 'd4', 'Nb5', 'e5', 'Nf3', 'Nf6']",Scandinavian Defense
1175,1118,0-1,"['e4', 'd5', 'd3', 'Nf6', 'Nc3', 'Bg4', 'f3', 'Bd7', 'Nxd5', 'Be6']",Scandinavian Defense
1004,1010,0-1,"['e4', 'd5', 'Nc3', 'd4', 'Nb5', 'a6', 'Na3', 'Nf6', 'Ne2', 'd3']",Scandinavian Defense
1037,948,0-1,"['e4', 'd5', 'exd5', 'c5', 'c4', 'Nd7', 'Nf3', 'Nb6', 'Nc3', 'Nh6']",Scandinavian Defense
978,1041,1-0,"['e4', 'd5', 'exd5', 'e6', 'Nc3', 'Nf6', 'Bb5+', 'Nbd7', 'Nf3', 'a6']",Scandinavian Defense
994,991,0-1,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Qd4', 'Ng3', 'Qe5+', 'Qe2', 'Qxe2+']",Scandinavian Defense
1066,1048,1-0,"['e4', 'd5', 'e5', 'e6', 'Nf3', 'Nc6', 'd4', 'b6', 'Bb5', 'Bb7']",Scandinavian Defense
1178,1122,1-0,"['e4', 'd5', 'd4', 'e6', 'exd5', 'exd5', 'Nf3', 'Bd6', 'Ng5', 'Nf6']",Scandinavian Defense
1083,1097,1-0,"['e4', 'd5', 'f4', 'dxe4', 'Nc3', 'f5', 'd3', 'Nf6', 'Nf3', 'Nc6']",Scandinavian Defense
979,956,0-1,"['e4', 'd5', 'c3', 'dxe4', 'Bc4', 'Nf6', 'd4', 'Bg4', 'f3', 'exf3']",Scandinavian Defense
620,680,0-1,"['e4', 'd5', 'Nc3', 'Nf6', 'Bb5+', 'c6', 'Ba4', 'dxe4', 'Nxe4', 'Nxe4']",Scandinavian Defense
1093,1094,1-0,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'c5', 'b4', 'e6', 'bxc5', 'Bxc5']",Scandinavian Defense
657,499,0-1,"['e4', 'd5', 'Bd3', 'd4', 'c3', 'dxc3', 'bxc3', 'Qxd3', 'Bb2', 'Qxe4+']",Scandinavian Defense
883,962,0-1,"['e4', 'd5', 'd3', 'd4', 'Nf3', 'e5', 'Nxe5', 'Nf6', 'Bg5', 'g6']",Scandinavian Defense
977,996,1/2-1/2,"['e4', 'd5', 'Nc3', 'd4', 'Nb5', 'a6', 'Nxd4', 'Qxd4', 'd3', 'Nf6']",Scandinavian Defense
543,676,0-1,"['e4', 'd5', 'f3', 'dxe4', 'fxe4', 'Nc6', 'c3', 'Nf6', 'd4', 'Nxe4']",Scandinavian Defense
609,871,1/2-1/2,"['e4', 'd5', 'exd5', 'e5', 'Nf3', 'Bc5', 'Nxe5', 'Bf5', 'Qh5', 'Be4']",Scandinavian Defense
1006,1047,1-0,"['e4', 'd5', 'f3', 'e5', 'Bb5+', 'c6', 'Ba4', 'Nf6', 'Nc3', 'g6']",Scandinavian Defense
876,941,1-0,"['e4', 'd5', 'd4', 'dxe4', 'd5', 'Nf6', 'Nc3', 'Nxd5', 'Nxd5', 'e6']",Scandinavian Defense
1098,1118,1-0,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Nc6', 'Bc4', 'Bf5', 'd3', 'e6']",Scandinavian Defense
996,1010,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'f6', 'f4', 'h5', 'Be3', 'Bg4']",Scandinavian Defense
1106,1181,0-1,"['e4', 'd5', 'e5', 'e6', 'Be2', 'Nc6', 'd4', 'Bb4+', 'c3', 'Be7']",Scandinavian Defense
1020,886,0-1,"['e4', 'd5', 'e5', 'e6', 'd4', 'c5', 'Nf3', 'f6', 'Bf4', 'c4']",Scandinavian Defense
938,895,1-0,"['e4', 'd5', 'e5', 'f6', 'Nf3', 'Nc6', 'd4', 'e6', 'c4', 'dxc4']",Scandinavian Defense
1079,1199,1/2-1/2,"['e4', 'd5', 'Nc3', 'e5', 'exd5', 'Bd6', 'a4', 'Qg5', 'Ra2', 'e4']",Scandinavian Defense
609,529,1-0,"['e4', 'd5', 'exd5', 'e5', 'Qh5', 'g6', 'Qxe5+', 'Be7', 'Qxh8', 'Kd7']",Scandinavian Defense
459,414,1-0,"['e4', 'd5', 'exd5', 'e6', 'dxe6', 'fxe6', 'Bb5+', 'c6', 'Bf1', 'e5']",Scandinavian Defense
884,935,0-1,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Bg4', 'd3', 'e6', 'Be2', 'Nc6']",Scandinavian Defense
1144,1104,0-1,"['e4', 'd5', 'd4', 'dxe4', 'Nc3', 'Nf6', 'Bg5', 'Bf5', 'Bxf6', 'gxf6']",Scandinavian Defense
960,960,1-0,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Qd4', 'Qf3', 'e5', 'c3', 'Qd5']",Scandinavian Defense
1169,1137,0-1,"['e4', 'd5', 'Nc3', 'd4', 'Nb5', 'e5', 'c3', 'Nc6', 'Qa4', 'Bd7']",Scandinavian Defense
982,953,1-0,"['e4', 'd5', 'exd5', 'e5', 'Nc3', 'Bd6', 'd3', 'c6', 'Nf3', 'cxd5']",Scandinavian Defense
853,869,1-0,"['e4', 'd5', 'Nc3', 'e5', 'exd5', 'Bc5', 'Bc4', 'Nf6', 'Nf3', 'Na6']",Scandinavian Defense
1146,1129,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nce2', 'e5', 'Ng3', 'Nc6', 'Nf3', 'f6']",Scandinavian Defense
989,1100,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nb5', 'a6', 'Qe2', 'axb5', 'Qxb5+', 'Bd7']",Scandinavian Defense
990,1024,0-1,"['e4', 'd5', 'e5', 'Bf5', 'd4', 'Nc6', 'Bf4', 'e6', 'Nf3', 'f6']",Scandinavian Defense
1127,1076,1-0,"['e4', 'd5', 'd4', 'dxe4', 'Bc4', 'Bf5', 'c3', 'Nc6', 'Bxf7+', 'Kxf7']",Scandinavian Defense
740,701,0-1,"['e4', 'd5', 'Qh5', 'dxe4', 'Bc4', 'g6', 'Qb5+', 'Bd7', 'Qxb7', 'Bc6']",Scandinavian Defense
1116,1107,1-0,"['e4', 'd5', 'd3', 'dxe4', 'Nh3', 'exd3', 'Bxd3', 'Bxh3', 'gxh3', 'h6']",Scandinavian Defense
776,892,0-1,"['e4', 'd5', 'Nc3', 'e5', 'd3', 'd4', 'Nf3', 'Nc6', 'Nd5', 'Be6']",Scandinavian Defense
799,833,0-1,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Bf5', 'Bd3', 'Nc6', 'Qf3', 'Qd7']",Scandinavian Defense
1044,969,1-0,"['e4', 'd5', 'Nc3', 'Nf6', 'exd5', 'Nxd5', 'Bc4', 'Nxc3', 'Qf3', 'Be6']",Scandinavian Defense
1100,985,0-1,"['e4', 'd5', 'exd5', 'c5', 'dxc6', 'Nxc6', 'Bb5', 'e5', 'Nf3', 'Bd7']",Scandinavian Defense
893,878,1/2-1/2,"['e4', 'd5', 'Nc3', 'd4', 'Nd5', 'e5', 'd3', 'Be6', 'Qh5', 'g6']",Scandinavian Defense
1067,1106,0-1,"['e4', 'd5', 'f3', 'Nc6', 'Nc3', 'd4', 'Nd5', 'e6', 'Nf4', 'g5']",Scandinavian Defense
1049,1078,0-1,"['e4', 'd5', 'e5', 'Nc6', 'd4', 'Bd7', 'Nf3', 'f6', 'Bf4', 'e6']",Scandinavian Defense
1164,1149,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'Ne7', 'Bd3', 'Nf5', 'Nc3', 'c5']",Scandinavian Defense
1048,1059,0-1,"['e4', 'd5', 'e5', 'f6', 'exf6', 'Nxf6', 'd4', 'Nc6', 'Nc3', 'Bg4']",Scandinavian Defense
1054,998,1-0,"['e4', 'd5', 'e5', 'f6', 'exf6', 'exf6', 'Bd3', 'Nc6', 'Qh5+', 'g6']",Scandinavian Defense
1050,1045,0-1,"['e4', 'd5', 'e5', 'Bf5', 'd4', 'Nc6', 'a3', 'e6', 'Nf3', 'h6']",Scandinavian Defense
947,907,0-1,"['e4', 'd5', 'e5', 'e6', 'Nf3', 'd4', 'Bc4', 'f6', 'exf6', 'Qxf6']",Scandinavian Defense
883,950,0-1,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Qd5', 'Na3', 'Qe4+', 'Qe2', 'Qxe2+']",Scandinavian Defense
982,863,1/2-1/2,"['e4', 'd5', 'Qf3', 'Nc6', 'e5', 'Nxe5', 'Qd1', 'Bg4', 'Be2', 'Bxe2']",Scandinavian Defense
1172,1161,1-0,"['e4', 'd5', 'Bd3', 'dxe4', 'Bxe4', 'Nf6', 'Bd3', 'g6', 'c4', 'Bf5']",Scandinavian Defense
794,876,0-1,"['e4', 'd5', 'Qf3', 'dxe4', 'Qxe4', 'Nf6', 'Qc4', 'b6', 'Nf3', 'Na6']",Scandinavian Defense
1079,1080,1-0,"['e4', 'd5', 'e5', 'f6', 'd4', 'Nc6', 'Nf3', 'e6', 'Bf4', 'Bd7']",Scandinavian Defense
1087,1074,0-1,"['e4', 'd5', 'Nc3', 'd4', 'Nce2', 'e5', 'd3', 'c5', 'Nf3', 'Nc6']",Scandinavian Defense
719,814,0-1,"['e4', 'd5', 'Qh5', 'Nf6', 'Nf3', 'Nxh5', 'Ng5', 'f6', 'Bb5+', 'c6']",Scandinavian Defense
1003,977,0-1,"['e4', 'd5', 'd4', 'dxe4', 'Nc3', 'Nc6', 'Bb5', 'Bd7', 'Nge2', 'Nb4']",Scandinavian Defense
666,806,1/2-1/2,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Nc6', 'd4', 'e5', 'dxe5', 'Qxd1+']",Scandinavian Defense
1142,1145,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'c6', 'Nf3', 'Nd7', 'a3', 'h6']",Scandinavian Defense
1077,1004,1-0,"['e4', 'd5', 'e5', 'Nc6', 'Nf3', 'Nxe5', 'Nxe5', 'Qd6', 'Nf3', 'Bg4']",Scandinavian Defense
1175,1179,0-1,"['e4', 'd5', 'e5', 'e6', 'Nf3', 'Nc6', 'd4', 'Nge7', 'c3', 'g6']",Scandinavian Defense
644,735,1-0,"['e4', 'd5', 'e5', 'Nh6', 'd4', 'e6', 'c3', 'Nc6', 'Nf3', 'Nf5']",Scandinavian Defense
1028,1118,1-0,"['e4', 'd5', 'Nc3', 'd4', 'Nd5', 'e5', 'Nf3', 'Be6', 'c4', 'Bxd5']",Scandinavian Defense
1011,1079,1-0,"['e4', 'd5', 'e5', 'e6', 'd4', 'Nc6', 'Bb5', 'a6', 'Bxc6+', 'bxc6']",Scandinavian Defense
735,853,0-1,"['e4', 'd5', 'e5', 'Nc6', 'Qh5', 'g6', 'Qf3', 'Nxe5', 'Qe2', 'Nc6']",Scandinavian Defense
1038,902,1-0,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Nc6', 'Bb5', 'f6', 'exf6', 'exf6']",Scandinavian Defense
