WhiteElo,BlackElo,Result,Moves,OpeningName
882,1003,0-1,"['e3', 'b6', 'Nc3', 'c6', 'a4', 'Bb7', 'b4', 'a5', 'b5', 'cxb5']",Van't Kruijs Opening
1074,1091,0-1,"['e3', 'e5', 'Qh5', 'Nc6', 'Bc4', 'd5', 'Bb5', 'Qf6', 'Nc3', 'a6']",Van't Kruijs Opening
988,892,1-0,"['e3', 'Nf6', 'c3', 'g6', 'h4', 'h5', 'Be2', 'Bg7', 'g4', 'd5']",Van't Kruijs Opening
894,943,0-1,"['e3', 'd5', 'Qh5', 'g6', 'Qe5', 'Nf6', 'Qd4', 'Nc6', 'Qc3', 'e6']",Van't Kruijs Opening
969,1075,0-1,"['e3', 'Nf6', 'f4', 'g6', 'Nf3', 'Bg7', 'Be2', 'O-O', 'O-O', 'd6']",Van't Kruijs Opening
1098,929,1-0,"['e3', 'e5', 'Be2', 'Qf6', 'c3', 'Nh6', 'd4', 'Ng4', 'Nf3', 'Nxf2']",Van't Kruijs Opening
692,984,0-1,"['e3', 'd5', 'Qe2', 'e5', 'Qb5+', 'c6', 'Qa4', 'b5', 'Qa6', 'Nxa6']",Van't Kruijs Opening
1152,1095,1-0,"['e3', 'e5', 'Nc3', 'Nc6', 'Qf3', 'Nf6', 'Bc4', 'd5', 'Nxd5', 'Nxd5']",Van't Kruijs Opening
896,1013,1/2-1/2,"['e3', 'd5', 'Nc3', 'Nf6', 'Bb5+', 'c6', 'Ba4', 'e5', 'Nf3', 'e4']",Van't Kruijs Opening
1115,1127,0-1,"['e3', 'g6', 'a3', 'Bg7', 'b3', 'Nf6', 'c3', 'O-O', 'f3', 'c5']",Van't Kruijs Opening
1089,999,0-1,"['e3', 'e5', 'Bb5', 'c6', 'Bc4', 'd5', 'Bb3', 'e4', 'a4', 'Nf6']",Van't Kruijs Opening
829,926,0-1,"['e3', 'e5', 'd3', 'Qf6', 'Qh5', 'Nh6', 'Qe2', 'Ng4', 'g3', 'Bb4+']",Van't Kruijs Opening
1005,948,1-0,"['e3', 'e5', 'c3', 'd5', 'h3', 'Nc6', 'a3', 'Nf6', 'Nf3', 'h6']",Van't Kruijs Opening
1034,889,0-1,"['e3', 'e5', 'd3', 'Nc6', 'Ne2', 'd5', 'Nd2', 'Bb4', 'c3', 'Ba5']",Van't Kruijs Opening
1047,1082,1-0,"['e3', 'e5', 'Qf3', 'd5', 'Bb5+', 'c6', 'Bf1', 'e4', 'Qg3', 'Nf6']",Van't Kruijs Opening
1167,1108,1-0,"['e3', 'd5', 'd3', 'c6', 'c4', 'Nf6', 'f4', 'dxc4', 'dxc4', 'Bg4']",Van't Kruijs Opening
746,876,0-1,"['e3', 'e6', 'Nf3', 'd5', 'Ne5', 'f6', 'Qh5+', 'g6', 'Nxg6', 'hxg6']",Van't Kruijs Opening
879,935,1-0,"['e3', 'd5', 'Qf3', 'Nf6', 'c4', 'Bg4', 'Qf4', 'c5', 'b3', 'e6']",Van't Kruijs Opening
1115,1148,1-0,"['e3', 'e5', 'd4', 'e4', 'c3', 'd5', 'b4', 'b5', 'a4', 'c6']",Van't Kruijs Opening
736,836,0-1,"['e3', 'd5', 'd4', 'Nf6', 'c3', 'Nc6', 'f3', 'e5', 'Ne2', 'e4']",Van't Kruijs Opening
740,727,0-1,"['e3', 'e5', 'Qh5', 'g6', 'Qxe5+', 'Be7', 'Qxh8', 'Kf8', 'Qxh7', 'Nc6']",Van't Kruijs Opening
1028,998,1-0,"['e3', 'e6', 'd3', 'Nc6', 'f4', 'Nf6', 'e4', 'Bb4+', 'c3', 'Ba5']",Van't Kruijs Opening
1048,807,1/2-1/2,"['e3', 'e5', 'd4', 'd6', 'dxe5', 'dxe5', 'Qxd8+', 'Kxd8', 'Bc4', 'Be6']",Van't Kruijs Opening
1066,623,1-0,"['e3', 'b5', 'Qe2', 'd6', 'Nc3', 'Bg4', 'f3', 'Bh3', 'gxh3', 'Nh6']",Van't Kruijs Opening
988,985,0-1,"['e3', 'e6', 'b3', 'd6', 'Bb2', 'Bd7', 'g3', 'Be7', 'Bxg7', 'Nc6']",Van't Kruijs Opening
1174,1140,0-1,"['e3', 'e6', 'd3', 'd5', 'f4', 'c5', 'c4', 'Nc6', 'Nf3', 'Nf6']",Van't Kruijs Opening
1008,1012,0-1,"['e3', 'e5', 'c3', 'd5', 'Qa4+', 'c6', 'c4', 'Bf5', 'cxd5', 'Qxd5']",Van't Kruijs Opening
777,570,1-0,"['e3', 'e5', 'Bc4', 'Nf6', 'Nf3', 'Nc6', 'O-O', 'Bc5', 'd4', 'O-O']",Van't Kruijs Opening
1150,1133,1-0,"['e3', 'e5', 'd4', 'd5', 'dxe5', 'Nc6', 'Nf3', 'Bg4', 'Be2', 'Bxf3']",Van't Kruijs Opening
1183,1109,1-0,"['e3', 'd5', 'Ne2', 'c5', 'd4', 'Nc6', 'dxc5', 'e5', 'Ng3', 'Nb4']",Van't Kruijs Opening
1129,959,0-1,"['e3', 'e5', 'd3', 'Nc6', 'Ne2', 'Nf6', 'f3', 'Be7', 'g3', 'O-O']",Van't Kruijs Opening
